gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
Male,Rural,1.604526562,Low,Low,55.50542381,6.317792218,Graduate,0.491359703,1.320214757
Female,Urban,4.671117862,High,Low,57.57661739,6.114136171,School,1.525833486,3.039661442
Male,Urban,7.887318484,Low,Low,50.6604572,3.182364564,Diploma,2.313379279,4.532031238
Male,Rural,3.508522231,High,Low,56.84850513,5.542871569,Graduate,0.42753748,1.181847882
Male,Urban,4.128709475,Low,Low,60,8.102171532,Graduate,0.977471806,2.335209115
Male,Urban,5.115166051,Low,Moderate,55.41631276,6.985612249,Diploma,1.686059875,4.539700843
Female,Urban,4.453157076,Low,Low,60,5.356022831,Graduate,1.119616058,2.185279454
Male,Urban,3.40704761,High,Low,49.83342763,5.301762884,Diploma,1.589493797,3.768415047
Other,Urban,8.77569086,Middle,Moderate,46.99658043,4.57485669,Graduate,2.378111543,5.0035626
Other,Rural,6.568606008,High,Low,48.35277347,2.353542752,School,2.658092146,5.706783864
Female,Urban,6.374571565,Middle,Low,54.36707286,5.640688545,School,1.865872892,3.767311107
Male,Urban,5.778620374,Low,Low,47.12505735,3.699770648,School,3.26567891,5.60415611
Male,Urban,4.883245952,Middle,Low,55.08665463,4.90583128,School,1.834834079,3.704486678
Female,Rural,4.792439596,Low,Low,49.81616767,3.257039366,Diploma,1.202804314,3.829135299
Female,Urban,3.789695868,Low,Low,48.85820906,4.030716855,School,1.14891858,2.456441308
Male,Rural,3.585995142,Low,Low,60,5.412288038,Dropout,0,0
Male,Urban,4.111874582,Middle,Low,60,6.354373979,School,0.846547839,2.809283844
Female,Rural,5.560149147,Low,Low,60,6.919921898,Graduate,0.855817973,1.519287122
Female,Rural,7.231183437,High,,60,6.857000088,Graduate,0.607954834,1.869059671
Male,Rural,5.506363591,Middle,Low,46.68039554,4.278101783,School,2.001731438,4.459694624
Female,Urban,2.832524282,Low,Low,54.10281033,2.168836692,Diploma,0.56025252,1.445083278
Female,Rural,4.084584826,Low,Low,50.23798111,2.131977637,School,1.300398039,2.417869803
Female,Urban,5.351441481,Middle,Low,56.03061188,5.463336141,Diploma,1.161168105,3.635297536
Male,Rural,4.968628622,Middle,Low,50.68258492,1.854792128,School,1.814318288,4.334321649
Male,Urban,4.780002905,High,Low,52.93899799,6.313463129,Postgraduate,1.220000715,3.490245251
Female,Rural,4.948295749,Low,Low,54.15623309,4.62473998,Graduate,1.00247015,3.314208822
Male,Urban,4.617866328,Low,Low,56.09795533,6.112712766,Diploma,1.643675019,4.182657566
Male,Urban,3.626179637,Low,Low,55.56838011,5.843757236,School,1.129723149,2.882800934
Male,Rural,1.498004927,Low,Low,52.7951218,3.681678615,School,1.000901657,1.924175355
Female,Rural,4.601363997,Low,Low,50.50965337,3.126260348,Diploma,1.194728478,2.27155836
Female,Urban,4.667292329,Middle,Low,60,8.162482927,Graduate,1.229389301,2.531147663
Male,Urban,5.125481946,Middle,Low,56.60261025,4.847819734,Diploma,1.719403897,3.371496783
Male,Rural,5.10310515,Middle,Low,55.09344646,5.909941196,Diploma,1.306449968,2.232880939
Male,Rural,2.559977613,Low,Low,60,7.295757971,Graduate,0.858989798,1.757128367
Female,Urban,5.056000475,Middle,Moderate,41.90562904,4.151382477,Diploma,3.266944385,5.828548962
Female,Rural,6.944050468,Middle,Low,51.77551548,5.20151809,School,2.440360402,5.651066757
Male,Urban,7.25548834,High,Low,51.0895774,5.06499032,School,1.088924442,2.908368656
Male,Rural,4.71982795,High,Low,52.84916062,5.727681642,Diploma,1.048485298,2.548977968
Male,Rural,5.33941013,High,Low,44.00234439,3.282577983,School,2.137523485,5.321991352
Male,Rural,4.343478924,Low,Low,60,7.686780769,School,1.492441377,3.42570785
Female,Rural,5.038495016,Middle,Low,55.90417877,6.779022403,Postgraduate,1.792960089,3.097136154
Male,Rural,2.733892061,Middle,Low,55.881277,5.768715393,Graduate,0.406581251,0.934748023
Male,Urban,5.827798239,Middle,Low,44.83773679,5.109895818,School,2.160504066,4.266137985
Male,Rural,4.124480109,High,Low,51.21588631,6.88884191,Graduate,2.164372281,4.114121556
Female,Rural,3.644429884,Middle,Low,53.80497768,6.097892814,Diploma,1.566101678,3.15335035
Female,Urban,4.348712604,High,Low,56.72455775,4.83085276,Diploma,1.015375574,2.50709187
Other,Urban,7.743240126,Middle,Moderate,45.83779261,5.427194187,Diploma,3.547538316,6.625263555
Female,Urban,4.821719022,Middle,Low,56.47445472,6.606238667,Diploma,2.190063319,3.944702085
Male,Urban,4.493632985,High,Low,46.15591701,5.169160014,Diploma,1.642099127,3.478526853
Female,Urban,8.490912562,High,Low,59.96425896,6.871733195,Graduate,2.849907892,5.704992678
Female,Urban,7.993805013,Low,Low,47.75534985,1.821469891,Diploma,2.182448038,4.548855904
Male,Rural,4.159174524,Low,Moderate,46.9892651,2.804051193,Dropout,1.969434781,4.382598666
Male,Urban,5.180530576,Middle,Low,55.00063209,7.471771171,Graduate,1.526671223,3.90429933
Female,Urban,2.56317973,Middle,Low,48.82592826,2.888064979,Dropout,1.309012726,3.732776205
Female,Rural,3.135648325,Middle,Low,50.67338856,6.50857218,Diploma,1.447582871,2.490205602
Male,Rural,1.986547549,Low,Low,48.69060938,3.939311253,School,0.668411988,1.60071741
Male,Rural,3.658341625,Middle,Low,55.21562736,4.912844075,Diploma,1.709641462,3.065632958
Female,Rural,7.412191287,Middle,Low,54.46553075,6.218791641,Graduate,1.753779886,3.106270257
Male,Urban,4.794679608,Middle,Low,60,8.353536451,School,1.43972796,3.37070792
Other,Rural,4.67437246,Middle,Low,50.51792041,3.410306126,Diploma,1.31042723,3.059247962
Male,Urban,2.923781694,Middle,Low,48.70604619,4.146071989,School,2.21320487,4.30232091
Male,Rural,3.337251474,Middle,Low,56.4267407,5.149692282,Diploma,1.139413807,2.15611036
Male,Rural,2.950886725,Low,,56.89342581,3.896669203,Diploma,0.407416557,1.044136923
Male,Urban,5.569935051,Middle,Low,52.09785991,4.753730027,School,1.307109466,4.14028845
Male,Urban,4.4469236,High,Moderate,60,5.678829829,Postgraduate,1.487771975,3.449747963
Female,Rural,3.669494253,Middle,Low,55.48462037,2.325090054,School,0.490470365,1.444850903
Female,Rural,5.344696766,Middle,Low,48.99696246,5.396014437,School,2.378576856,5.29187849
Female,Urban,8.498657954,High,Moderate,49.69002211,7.138535236,Graduate,2.849815515,5.218155953
Male,Rural,5.976282223,High,Low,53.19241316,7.509806218,Graduate,1.811031345,4.967121786
Female,Urban,7.570943055,Middle,Low,51.91308459,5.297539159,Diploma,1.733139117,5.138467668
Female,Rural,4.63665629,Low,Low,54.2741094,7.637125917,Diploma,2.269649361,3.915435038
Female,Urban,8.132563238,Middle,Low,55.25995276,6.869509576,Graduate,1.370973617,3.47826551
Female,Urban,5.76968139,Middle,Low,55.37587741,8.205739478,Diploma,1.819498274,3.887240829
Male,Rural,6.246177403,Middle,Low,52.88894851,2.303171043,Dropout,1.631857308,3.554213495
Male,Urban,5.116817975,Middle,Moderate,53.79470727,5.941534192,School,2.069940611,5.29794918
Female,Urban,3.24286728,Low,Low,54.54748028,5.733585426,Diploma,0.868587924,2.377241133
Female,Urban,3.38250874,Middle,Low,57.09350286,6.350822229,Diploma,0.786090533,1.95766084
Male,Urban,3.699927984,Low,Low,48.24662032,6.060465345,Graduate,2.377617668,4.025777474
Female,Urban,3.197686601,Low,Low,60,7.457179279,Graduate,0.688832511,1.854749457
Male,Rural,4.00052635,Middle,Low,52.26452335,6.249098181,Graduate,2.159561199,3.797256793
Male,Urban,8.456194557,Middle,Moderate,55.73588448,7.018100316,Diploma,2.12970943,5.704354371
Male,Rural,4.192134422,Middle,Low,50.00251894,5.824696627,School,1.4543413,4.448855227
Male,Urban,4.024806948,Middle,Low,55.38353826,1.818158091,Dropout,0.667691852,1.241319984
Male,Rural,4.268116454,Middle,Low,51.50739197,7.110333029,Diploma,1.996412335,4.931979228
Female,Rural,1.151233379,Middle,Low,55.56745381,5.302229036,School,0.688039228,1.324273156
Male,Urban,6.776788885,Low,Low,47.77431746,3.120227037,Diploma,1.913047758,3.809193328
Female,Rural,4.660192833,Low,Low,49.69192332,3.418117766,School,1.119696287,2.668857156
Male,Rural,4.64782456,Middle,Low,52.01718285,5.973363113,Diploma,1.71807895,3.892162702
Male,Rural,6.723156115,High,Moderate,52.89282372,7.692283387,School,1.828331713,5.791573497
Male,Urban,7.051930026,Low,Moderate,55.02450931,6.563997842,School,3.043795598,5.622861525
Male,Rural,4.389108386,Low,Low,51.25196831,5.185867479,Diploma,1.938455431,3.6645474
Male,Rural,6.315812358,Middle,Low,49.35995182,4.290344611,School,1.350678527,4.06511902
Male,Rural,2.568839049,Low,Low,54.84386448,4.830587458,Diploma,0.821456421,2.122853783
Female,Urban,6.221219629,High,Low,54.16662021,7.216001591,Postgraduate,1.201356751,3.24179344
Male,Urban,5.170408267,Middle,Low,44.7471417,4.183699112,School,2.5419691,4.305277141
Male,Urban,6.119220313,Middle,Low,60,8.789755956,Postgraduate,0.92133156,2.374149505
Male,Urban,6.62111355,Low,Low,47.00686793,4.945909502,Graduate,1.73272024,4.821015608
Female,Rural,4.825754007,Low,Low,51.3466858,4.03065928,Dropout,1.713612666,3.867735561
Male,Urban,5.913410746,Low,Low,49.6113649,7.27864778,Diploma,3.217278343,5.602305755
Female,Rural,4.169518514,Low,Low,53.43514449,7.377262929,Diploma,0.810810675,2.24465862
Male,Rural,3.547755246,Low,Low,54.90399106,6.09127484,Graduate,0.742357651,1.916221042
Female,Rural,4.880119256,Middle,Low,52.66367944,4.058693287,School,1.453274088,2.758484696
Female,Rural,5.546943786,Middle,Low,53.18319861,2.252309799,Dropout,0.70244895,1.725892548
Male,Urban,7.974601315,High,Low,60,6.729436665,Graduate,1.018482521,2.480341045
Female,Urban,6.173365009,Middle,Low,53.46525828,5.873517151,Graduate,2.388331035,4.703687436
Male,Rural,4.631629434,Middle,Low,54.95512203,5.174374937,School,1.195063049,2.88206129
Female,Rural,3.508247633,Low,Low,42.28850222,2.544686407,Dropout,1.693986072,3.847946877
Male,Rural,4.880650786,Low,Low,51.08677299,4.085755829,School,2.131225749,3.680378588
Female,Urban,7.317022856,High,Moderate,45.81801884,3.873091735,School,2.213371045,4.736529621
Female,Urban,4.750983557,Middle,Low,48.54906798,4.225006272,Diploma,1.971075496,4.514276602
Male,Urban,0.5,Low,Low,55.32623854,5.875581876,Diploma,1.200098737,2.327607633
Male,Rural,3.987151066,Middle,Low,53.42828249,3.276413508,School,1.280294756,3.07638483
Female,Urban,8.087696874,Middle,Low,48.52356263,3.850807621,School,1.828504083,4.244809175
Female,Rural,4.627098998,High,Low,57.25434963,6.600407533,School,1.732896928,3.046021914
Female,Urban,3.410844979,Low,Low,48.03257982,4.934995612,Diploma,1.498729415,3.112549967
Male,Rural,3.716555438,Low,Low,58.17499933,4.744481322,Dropout,0.888928484,2.829987663
Male,Rural,5.97711345,Low,Low,48.84438479,5.97673984,Diploma,1.864479339,4.223047903
Female,Rural,2.463407474,Low,Low,59.76949456,6.18400223,Diploma,1.372096147,2.341069315
Other,Urban,7.341865901,Low,Low,55.45635256,4.825729909,School,2.232720887,5.303991769
Female,Urban,4.772106593,Middle,Low,51.20185739,6.305340842,Graduate,1.931888548,3.638734153
Female,Urban,5.669604082,Low,Low,51.60846431,3.814684138,School,0.874685892,2.144968689
Male,Urban,6.302745151,Middle,Low,58.88225499,6.119951504,Postgraduate,1.285092841,2.527865546
Female,Rural,5.144767395,Middle,Moderate,44.01956895,4.701154634,Dropout,2.551974649,4.593854663
Female,Urban,5.241188468,Low,Moderate,51.97228624,5.996111519,School,2.682490277,4.838761152
Female,Rural,6.157318465,Middle,Low,49.79287359,7.156994133,Graduate,1.973695584,4.536183714
Male,Urban,5.902581882,Low,Low,53.04195716,4.976054376,Graduate,2.217267049,3.798685232
Male,Urban,3.543635007,Middle,Low,58.64873128,6.873825803,Graduate,1.233828408,2.536703556
Female,Urban,10.13483509,Middle,Moderate,49.86014744,7.676544395,Diploma,3.266549927,7.533267943
Female,Rural,6.269114185,Low,Low,53.91586471,7.276379256,Graduate,2.408188221,4.392714254
Female,Rural,5.333684211,Low,Low,48.27204501,4.27695649,Diploma,1.4252468,4.047779472
Male,Rural,5.43176558,Middle,Low,58.03413538,7.60372648,School,1.588170896,4.134186005
Male,Urban,7.127691765,High,Low,44.40459817,3.507240952,School,2.576540419,7.223345329
Male,Urban,5.176909903,Low,Low,59.95126063,7.569737702,Graduate,1.343001339,3.054411858
Male,Rural,3.259801586,Low,Low,42.46898724,2.622520989,School,1.750456235,3.231226886
Other,Rural,3.877684996,Middle,Low,58.66374528,4.708943042,Graduate,1.103128393,2.46412779
Male,Urban,6.01628595,High,Low,60,6.547081345,Graduate,1.680947312,3.357351141
Female,Urban,4.289278799,Middle,Low,48.19844001,4.586335655,School,2.523945627,4.344774744
Male,Urban,4.361262867,High,Low,52.02966052,4.361687754,Diploma,1.553121853,3.129720872
Male,Rural,3.726282493,High,Low,57.77330602,4.153439706,Diploma,1.203594162,3.382258482
Female,Rural,3.023378458,Low,Low,42.55624506,2.423272518,Dropout,2.226885983,4.085479171
Male,Rural,4.184793188,Middle,Low,56.52327496,6.770443579,Graduate,0.917313178,2.282959888
Female,Rural,3.448751761,High,Low,57.91862604,5.268924983,School,1.669629693,3.975317915
Female,Urban,4.857620464,Low,Low,57.49734925,6.263186036,Graduate,1.013288981,1.793875577
Male,Urban,3.305852459,Low,Low,49.78334215,2.453691206,School,1.185403475,3.039818735
Male,Urban,2.560898277,Low,Low,60,8.026448786,Postgraduate,1.312746418,2.667793959
Female,Rural,3.496878994,Low,Low,60,7.291148276,School,1.238232036,3.803157828
Female,Urban,5.095446363,High,Low,60,5.968576347,Graduate,1.536293619,3.028586255
Male,Rural,3.470142387,Middle,Low,59.64308211,6.912262483,Graduate,0.702168374,1.496043432
Male,Urban,2.464193863,Low,,59.15738429,3.558750428,School,0.134171443,0.250303748
Male,Urban,7.702912468,Low,Low,45.36451032,3.795588834,School,0.959584896,2.73106311
Male,Urban,7.831513858,Low,Low,60,8.623786136,Postgraduate,1.464753188,3.225487489
Male,Rural,3.527783535,High,Low,50.83277929,3.865095517,Dropout,1.311764857,3.897812588
Female,Urban,4.587177416,High,Low,54.03026926,5.354559065,School,1.207749438,3.763483743
Female,Urban,2.387772691,Low,Low,60,5.686902503,Graduate,0.686361113,1.206880429
Female,Urban,3.459360492,Low,Low,51.7565778,6.131569907,School,1.544630535,2.784971438
Male,Urban,4.672479355,Middle,Low,54.12024877,7.829912517,Graduate,1.61668272,3.279486806
Female,Urban,2.235741069,High,Low,60,4.70785625,Diploma,0.928366568,1.743307487
Male,Urban,4.677663106,High,Low,52.42879487,3.716247468,Graduate,1.298044881,3.329625951
Female,Urban,6.577576534,Middle,Moderate,48.82877499,6.437006365,Diploma,2.679908727,6.890390791
Male,Urban,4.031190747,Low,Low,60,5.669239757,Diploma,0.740377316,2.352521683
Female,Rural,4.656248663,Low,Low,60,6.537405734,School,1.041192166,2.488034402
Male,Urban,4.78592219,Middle,Low,60,5.005289866,School,1.106424099,3.053362147
Male,Urban,7.510380912,High,Low,47.64900709,3.576620202,School,1.279438901,3.707911077
Male,Rural,2.039746371,Middle,Low,60,7.687992713,Diploma,0.677642237,1.8150251
Female,Rural,4.161494148,Low,Low,60,6.969312344,Graduate,0.933682806,2.944518407
Male,Urban,7.948494399,Middle,Low,60,7.078808479,Graduate,1.644951334,3.459671138
Male,Urban,5.002444445,Middle,Low,55.57955148,6.053808866,Graduate,1.128882504,3.708398379
Female,Urban,6.495040589,Low,Low,58.12322209,6.197533108,School,1.369539244,2.614973732
Female,Rural,3.257923501,Low,Low,60,5.670976103,School,0.881811674,2.717702761
Female,Rural,4.401058522,Low,Low,56.22987832,5.634485222,Diploma,1.15882779,2.585267648
Female,Urban,6.012829376,Low,Low,51.52497468,5.952607545,School,1.512144485,3.367911428
Male,Rural,6.162646194,Middle,Low,41.36211085,4.33526832,Diploma,2.195511325,4.18678297
Male,Rural,3.002003858,Middle,Low,60,8.524581237,Dropout,0.755825677,1.644640922
Male,Urban,6.816388316,Low,Moderate,49.12966261,6.017732949,Dropout,1.734107124,4.468701781
Male,Rural,4.343627904,Low,Low,60,9.50994241,Postgraduate,1.078482489,2.206241701
Female,Urban,7.159602848,High,Low,59.4559511,6.74516055,Diploma,1.367568624,3.472246582
Female,Rural,6.159935195,High,Low,47.61973445,4.110205532,Diploma,2.118812402,5.0139082
Male,Urban,5.21612854,Middle,Moderate,52.86564945,6.203625536,Graduate,2.05979524,4.007330259
Female,Urban,6.983711325,High,Low,51.56918599,6.136655617,Graduate,2.795628681,4.697518724
Male,Urban,2.462058811,Low,Low,58.07601104,6.023340035,Diploma,0.970300784,2.195555063
Female,Urban,3.342784343,Low,Low,60,2.888187725,School,0.879664872,2.089609658
Male,Rural,4.864342961,Low,Low,60,8.745065205,Graduate,1.210625397,2.185818976
Male,Rural,6.486761777,High,Moderate,47.65153413,6.127731151,School,2.600057795,6.307602445
Female,Urban,4.6497282,Low,Low,52.51835521,5.431731627,Dropout,1.84588362,3.833633077
Male,Rural,3.236118413,Low,Low,55.66697003,4.117139864,Diploma,1.214557381,3.235686926
Female,Urban,4.133646298,Low,Low,50.30704804,5.09307736,Diploma,1.332984776,3.394093243
Male,Urban,4.797259585,Middle,Low,52.76064544,3.562948122,School,0.840759866,2.189099359
Male,Urban,5.39295334,Low,Low,45.52655351,3.266632682,Dropout,2.942816646,4.945485795
Female,Urban,5.674066864,High,Low,55.4169675,5.050432124,Graduate,0.935222762,2.994090336
Female,Rural,3.132046618,Middle,Low,60,8.155756163,Graduate,0.914439051,1.792063191
Male,Rural,5.694846645,Low,Low,54.45482947,4.183165856,Dropout,1.113824215,2.52839446
Male,Urban,5.080412364,Low,Low,60,5.465958258,School,0.840033799,2.663503269
Male,Rural,4.887576815,Middle,Low,58.52927638,5.526083013,Graduate,0.602022881,1.934745621
Female,Urban,4.383118936,Middle,Low,60,5.693874505,Graduate,0.750127407,1.353582351
Female,Urban,4.790627433,Low,Low,53.76629208,5.580590386,Diploma,1.755445779,3.435781616
Female,Urban,4.656750899,High,Low,60,5.088287315,School,0.916962455,2.563562054
Female,Rural,5.807446498,Middle,Low,45.48684849,3.887650369,Diploma,1.544426022,2.919973815
Female,Urban,6.185361775,Middle,Low,48.17528645,5.054712119,Graduate,1.717193508,2.969167659
Female,Urban,4.217087153,High,Low,52.80664288,3.84465501,Diploma,2.230133687,3.807355186
Female,Rural,2.424208547,Low,Low,56.97459439,5.210252455,Diploma,0.987910028,1.684095561
Male,Urban,7.070107353,Low,Low,60,9.018033121,Graduate,1.799064285,3.583586087
Male,Urban,5.889012464,Low,Moderate,49.03724786,4.817510866,School,2.993063488,5.377435995
Female,Rural,7.443932541,Low,Low,52.72718704,4.739367507,Graduate,1.28983393,3.825006722
Female,Urban,4.091969935,Low,Low,56.64090466,6.224490541,Diploma,1.273072169,2.630603536
Female,Rural,6.344021229,Middle,Low,47.84245734,4.901073302,School,2.644478187,5.459557869
Female,Rural,4.178544495,Middle,Low,51.32058556,4.010065168,School,1.3701721,2.912875702
Male,Rural,5.856040901,Middle,Low,46.47069028,3.643369052,Diploma,2.200120632,3.998968767
Female,Urban,3.935835481,Middle,Moderate,52.89539974,4.821034454,School,1.871706171,3.182372038
Female,Urban,6.280464221,Low,Low,54.0953878,7.03220039,Diploma,1.980081544,3.35305676
Female,Rural,2.568252313,Middle,Low,52.42325812,7.138162545,Diploma,0.654737357,1.554066517
Female,Urban,4.788090198,Middle,Low,53.89033169,4.39527421,School,1.127536616,2.594723958
Male,Urban,5.062320524,Low,Low,57.3177777,6.487645224,Diploma,1.816832409,3.928263681
Male,Rural,5.469191326,Middle,Low,60,7.396228835,Graduate,1.259583053,2.731137206
Female,Urban,3.262185995,Middle,Low,51.52477348,4.838213667,School,1.277615712,2.634747063
Male,Urban,6.473831656,Middle,Moderate,40.52604873,1.086349112,Dropout,2.358509078,4.751036016
