,gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
5018,Male,Rural,9518384618,High,Moderate,5347327503,367392734,Diploma,272661569,7125608476
5019,Male,Rural,5242127587,Middle,Low,5222471414,5727754742,Graduate,0886569156,2516153563
5020,Male,Urban,483193303,Low,Low,5960107303,7784873207,Diploma,1016730405,2612386842
5021,Male,Rural,3241150971,Low,Low,5694305237,7010232535,Diploma,1079150953,2616951716
5022,Male,Urban,4532817732,High,Low,5344014433,3433996466,Dropout,1547719609,3384863344
5023,Female,Urban,4203125426,Low,Low,5119414787,5237483131,Dropout,1235742824,2539605249
5024,Female,Urban,4917183655,Low,Low,4924289711,3125053184,Diploma,1571411515,4137368314
5025,Male,Rural,4716264322,Middle,Low,4305986131,10,Dropout,1768143437,4274702835
5026,Female,Urban,6242045588,Middle,Low,5304544471,4669086527,Diploma,198814167,5541660679
5027,Female,Rural,488055503,Middle,Low,5527277837,5393911658,Diploma,0889770258,293438661
5028,Male,Urban,2989966518,Low,Low,5510290271,5746218329,Diploma,1155875202,3021361272
5029,Female,Urban,3053405959,Middle,Low,5324358972,4266226436,School,0181520577,0584313322
5030,Male,Urban,7563814844,Low,Low,4667785278,4925913473,School,2986089674,7575330091
5031,Female,Rural,7311031362,Middle,Low,5592091164,5518978382,Postgraduate,1216026773,2077732966
5032,Female,Urban,4492227602,Middle,Low,5257456876.257233,8511048032,Postgraduate,1000982091,2565801914
5033,Female,Urban,5901178693,Low,Low,5257456876.257233,5456314487,School,2789821772,560318827
5034,Female,Rural,4995075464,Middle,Low,5257456876.257233,4507427433,School,1280808307,2536495798
5035,Female,Rural,5033761398,Low,Low,5257456876.257233,1978458479,School,2382305939,4101739022
5036,Female,Urban,3142268633,Low,Low,5257456876.257233,4304616993,Diploma,1157800575,2867721016
5037,Male,Rural,3675626174,Middle,Low,4374474638,1988249659,School,121192738,2965043695
5038,Female,Urban,2880807106,High,Low,5996929448,3683509427,School,062289766,1531624325
5039,Male,Urban,6490053036,Middle,Low,5864161577,6408387686,Postgraduate,1901684082,3701857296
5040,Female,Urban,499014526,Low,Low,5257456876.257233,5735402255,Diploma,2098914433,403381566
5041,Female,Urban,4837922765,High,Low,5092876775,4543721274,Graduate,1618370197,3497876619
5042,Male,Rural,6621308112,Middle,Moderate,4719939131,6186643666,School,2532423007,6210499193
5043,Male,Rural,3880853334,Middle,Low,5257456876.257233,7462737992,Graduate,1336706827,3406285915
5044,Male,Urban,6145306986,Middle,Low,5300541275,4746927895,Diploma,1588246635,5054461723
5045,Female,Rural,2783787143,High,Low,5257456876.257233,6247054575,Diploma,0369073424,1165720993
5046,Female,Urban,5758984536,Middle,Low,4590366222,3545252389,School,1552648487,4088852371
5047,Female,Rural,3200684217,Low,Low,5257456876.257233,8299670435,School,1022722423,2066329899
5048,Male,Rural,7864660877,High,Moderate,5369652909,834231366,Postgraduate,2924716203,4983433274
5049,Female,Urban,7506053041,High,Low,4857261348,5601186603,School,1617218988,5037490273
5050,Other,Urban,3998377251,Middle,Low,5235716333,6413110268,Graduate,1479788752,2771553903
5051,Female,Rural,6779358235,Low,Low,5257456876.257233,9668294076,Postgraduate,1354024525,3735390061
5052,Male,Rural,4586266224,Middle,Low,5891274668,6768405721,Graduate,0959975178,2682875491
5053,Female,Rural,2624467881,Low,Low,5727035999,8824829693,School,1297094496,261286451
5054,Female,Rural,1826826697,Middle,Low,5702809016,6160712324,Diploma,0690405623,2060935123
5055,Female,Rural,4216851646,Low,Low,5876516365,8210120714,Postgraduate,1494605415,286606591
5056,Male,Urban,6383597909,Middle,Low,5257456876.257233,6118861883,School,2179043946,456060632
5057,Female,Urban,6759857188,Low,Low,5170021458,557218877,Diploma,2176400523,3816440979
5058,Female,Rural,6133961916,Low,Low,4956835695,1221781347,School,210194534,3670354522
5059,Female,Rural,394176321,Low,Low,4110566587,10,Dropout,1913791747,3294433571
5060,Male,Rural,3105593652,Middle,Low,5923861086,5527477177,School,0798625225,2353855377
5061,Female,Rural,5838912664,Middle,Moderate,4366802219,4402606519,School,3531859414,6239868369
5062,Male,Urban,4936468035,Middle,Low,5257456876.257233,8941295194,Graduate,0789310029,1325361006
5063,Male,Rural,5713568313,High,Low,5604872556,8381890239,Graduate,1643339146,40761944
5064,Other,Urban,3699926896,Middle,Low,5455739689,3034059559,School,0961607543,240771498
5065,Female,Rural,5160584121,Middle,Low,5102623443,3658498992,Diploma,1155064047,3824925153
5066,Male,Rural,5752434514,Middle,Moderate,5944084774,8194050158,Diploma,2742536585,5390510091
5067,Female,Rural,5389676076,Middle,Low,5858534776,8284921519,Diploma,11855472,3553541371
5068,Female,Urban,576978351,Middle,Low,4959366716,4590868014,School,1453280039,4808740845
5069,Female,Urban,508136067,Low,Low,5687571942,533028203,Postgraduate,0892277915,190413832
5070,Female,Urban,5825906932,Low,Low,5872488105,6491182762,School,175952812,4149513735
5071,Female,Rural,3136998774,Low,,5257456876.257233,8325607445,Diploma,0612762333,1119419836
5072,Male,Rural,5258392316,Middle,Low,5264657453,2637971045,School,1018302092,3186540479
5073,Female,Rural,4606967901,Middle,Low,4750669312,5041939053,Dropout,0935543467,3066412391
5074,Female,Rural,7578249163,Low,Moderate,3839384766,2454892569,School,1365593703.2115192,6368920499
5075,Female,Urban,6684553841,High,Low,4604774187,328555886,School,1763474591,4132017796
5076,Male,Rural,3701837533,High,Low,5840840967,4918976243,Graduate,1280582496,2287677406
5077,Female,Rural,3622339494,Low,Low,4693428959,1053179306,Dropout,1080712478,1892623942
5078,Male,Urban,5347740871,Low,Low,5456745043,760679545,Graduate,2395851872,4406096712
5079,Female,Urban,4928792602,Middle,Low,5329293985,3750771035,School,1982407972,339894699
5080,Male,Rural,4281022364,Low,Low,5268664776,40801695,Diploma,0504094712,1051032988
5081,Male,Rural,5410452442,Low,Low,5757807796,6460338097,Graduate,1629776283,3589882237
5082,Female,Urban,661745111,Middle,Low,5257456876.257233,4346599361,School,1992660195,5382421307
5083,Male,Rural,5107052754,Middle,Moderate,5272625757,5377599138,Diploma,2244422725,4006701981
5084,Female,Rural,2277376912,Low,Low,5639018414,5103931985,Dropout,0512908358,1119039254
5085,Female,Urban,3113815367,Middle,Low,5296288434,3518730575,School,0480858846,0901497958
5086,Male,Urban,5442352291,High,Low,5257456876.257233,4137964711,Graduate,1666904967,3237286871
5087,Female,Rural,6036694998,Middle,Low,4572136966,5083053849,Diploma,1462370837,3821535156
5088,Female,Rural,3972075387,Middle,Low,5283668197,5207283114,Graduate,0913410491,1826012898
5089,Male,Urban,413204774,Middle,Low,5257456876.257233,7063035011,Postgraduate,1752621579,2927935311
5090,Male,Rural,2226111455,Low,Low,5108476815,3077940565,School,0312433128,0965357771
5091,Male,Urban,3532462352,Middle,Low,5507781471,5655879926,Diploma,0893634262,1846722532
5092,Male,Rural,7646873898,High,Moderate,5302919646,6791568853,Graduate,2957072613,55602069
5093,Male,Urban,491373612,Middle,Low,5966188953,6902781715,School,0890125854,2822018053
5094,Female,Rural,6850993732,Low,Low,5229179561,557886616,Diploma,1588243917,3441918614
5095,Male,Rural,4113263774,High,Low,5448355775,60100602,School,1345808168,2777202304
5096,Other,Urban,6429782883,Middle,Low,4818838827,4669823724,School,2309474536,5605214444
5097,Female,Rural,8466897435,Low,Moderate,4370808154,3844220039,School,2415275866,5844401897
5098,Female,Rural,2877089722,High,Low,5257456876.257233,6123771108,School,1344855239,3141248883
5099,Female,Urban,5635707681,Low,Low,4649012821,2068522607,School,1786334232,4728008547
5100,Female,Urban,6245130498,Low,Low,5257456876.257233,7596812497,Graduate,1976297151,3322827309
5101,Female,Rural,3501733269,Middle,Low,5242438869,4535033721,School,0875577874,2101468535
5102,Male,Rural,319813359,High,Low,5361975809,4408690798,School,1975542935,3544461735
5103,Female,Urban,6324101917,Middle,Low,5469608059,1719036206,School,1969197108,328931415
5104,Male,Urban,4229782015,High,Low,5139100991,4239763906,School,0912456248,1943231581
5105,Female,Rural,471435369,Middle,Low,5604786021,6402009848,Diploma,0926191979,1551788839
5106,Female,Rural,6300793922,Middle,Low,5419290572,5082458948,School,2702223663,5297823807
5107,Female,Rural,4543175546,Middle,Low,5106337226,240329234,School,1910773408,3762014518
5108,Female,Urban,1424968766,Low,Low,4628028898,10,Dropout,00,00
5109,Female,Rural,3867584317,High,Low,5231860793,4549759819,Graduate,0593646982,1828537862
5110,Other,Rural,2702390225,Middle,Low,4642788524,3400192884,School,0870289707,1516657858
5111,Female,Urban,5742334541,Low,Low,5786547778,7138220361,Graduate,1012683801,2171810666
5112,Female,Urban,5465644142,Low,Low,5118226043,4255702108,Graduate,1273605433,3385098519
5113,Female,Rural,2289980252,Low,,5257456876.257233,628230877,Graduate,0335536566,0592782581
5114,Male,Rural,3200103283,Middle,Low,4911418039,4535194773,Graduate,1083929295,1989905079
5115,Male,Urban,4031894171,Middle,Low,5724755653,6457341069,School,0842132006,2072749115
5116,Male,Urban,7819370133,High,Moderate,4623873161,501422386,Diploma,3313691629,605260442
5117,Female,Urban,6883325039,Low,Low,5245766575,7942028838,PhD,1551243496,3813395791
5118,Male,Rural,4587758925,Middle,Low,5644983776,5612651485,Diploma,1080233818,3138053862
5119,Male,Urban,4178830317,High,Low,4774109284,10,School,064824581,1194161731
5120,Female,Rural,2232782777,Low,Low,5271270171,475670327,Diploma,0520882734,1113728819
5121,Male,Urban,6205922379,Low,Low,4759292556,472535089,School,1585801763,5043774945
5122,Female,Rural,2445959585,Low,Low,5450178543,6981311149,School,1005240072,2626548224
5123,Male,Urban,4205709567,Low,Low,5453681456,6579627283,School,1052736584,3000123354
5124,Male,Urban,4482235952,Low,Low,5257456876.257233,5929943886,Dropout,0817718739,2037327815
5125,Male,Rural,2360894008,Middle,Low,5758473096,5111200947,Diploma,0975024975,2467293146
5126,Female,Rural,4136626002,Middle,Moderate,4435130869,3502981822,Dropout,154162151,2980157334
5127,Male,Rural,446737982,Low,Low,5663000867,3519718279,School,1093310025,2222212108
5128,Male,Urban,763687579,High,Low,4609866807,562418728,School,1387440986,4267896644
5129,Female,Rural,3920154027,Middle,Moderate,4391483192,3388810946,School,2437073043,5078573186
5130,Male,Rural,7439262146,Low,Low,5014414868,5056224395,School,2183616368,6633245236
5131,Male,Urban,396208642,Middle,Low,4832557901,2921857631,School,0797739546,2124470655
5132,Male,Urban,5352340998,Middle,Low,5499363259,4967495005,School,2208326714,4097880118
5133,Male,Urban,5841823362,Middle,Moderate,4571026549,3945502488,Dropout,1810835952,5420542487
5134,Female,Urban,51625723,Low,Low,5257456876.257233,3554021648,Dropout,1623052778,4580298457
5135,Male,Urban,6310703357,Low,Low,4544155849,3228487327,School,2200571468,4071923439
5136,Male,Urban,6058189824,Low,Low,5075975246,4790251465,School,1926992828,4563674446
5137,Male,Rural,4555864081,Low,Low,5239889808,4685302709,Graduate,1794287882,3605924258
5138,Female,Urban,835869952,Low,Low,4810955341,4822592269,School,1597117246,3392641912
5139,Female,Urban,276968613,Middle,Moderate,5747031353,7562825069,Postgraduate,1937948943,3769091017
5140,Male,Rural,3316664908,Low,Low,5565674774,4225740873,Graduate,0377955691,0633207729
5141,Male,Rural,6316348134,Low,Moderate,4967946363,4085883736,School,2056469021,5595827328
5142,Male,Urban,264119699,Middle,Low,5257456876.257233,2892786425,School,0806793765,1628959572
5143,Male,Urban,5867494584,Middle,Low,5257456876.257233,4355497851,School,2017611124,4219129883
5144,Male,Urban,5454909424,Middle,Moderate,5050094161,6173387342,Graduate,2344719453,4460471147
5145,Male,Urban,3444446004,Middle,Low,5668496031,3363926518,School,0636312914,122473619
5146,Male,Urban,7760018855,Middle,Moderate,5257456876.257233,5108864982,Diploma,1365593703.2115192,6709775838
5147,Male,Urban,7423230224,Low,Low,5580606417,537170647,Graduate,1613483225,31535486
5148,Male,Urban,737410106,High,Low,5216672793,2730928467,Diploma,1665809359,3093671023
5149,Male,Urban,647901222,Middle,Moderate,4706780594,5928114043,Diploma,2101167023,4791975694
5150,Male,Urban,6139017283,Middle,Low,5759196407,7552689397,Postgraduate,124223745,3257812525
5151,Male,Rural,2784892774,High,Low,5257456876.257233,6722352839,Diploma,0883787455,220998251
5152,Female,Urban,7612875764,Middle,Low,5048693531,6717947866,Graduate,1921985045,4152915177
5153,Female,Urban,6535335895,Low,Moderate,5257456876.257233,7807072507,School,2468485938,6427500162
5154,Female,Rural,3993496766,Low,Low,5257456876.257233,8216068366,Graduate,0679900754,1635954202
5155,Male,Rural,307948155,High,Low,5412340558,681155665,Diploma,0589625876,164901122
5156,Male,Urban,4406549761,Low,Low,5716069921,4956600048,School,1414571141,3811548677
5157,Male,Rural,4402649793,Low,Low,5302628507,7249277588,Graduate,0683442179,2229455555
5158,Female,Rural,5489451575,High,Low,5755164673,6289158618,Diploma,1386927336,3441097722
5159,Male,Urban,3716356136,Low,Low,5257456876.257233,6890871195,Graduate,134466569,2842992831
5160,Female,Urban,5726615101,Middle,Moderate,5415253766,8633830828,Postgraduate,185391349,4149540102
5161,Male,Rural,1495350336,Middle,Low,5257456876.257233,4840098356,Diploma,0323239333,101543626
5162,Male,Urban,5048927784,High,Low,5463390176,5259745388,School,1725514547,3422304231
5163,Male,Rural,2983248194,Low,Low,5430430974,5216707216,Diploma,0692812218,1169442734
5164,Female,Rural,2042448359,Low,Low,4033157331,10,Dropout,1099713759,1906454679
5165,Female,Urban,5096957505,Low,Low,5048648161,4944030282,School,1249004345,4020528431
5166,Female,Rural,349251983,Low,Low,5131629627,3317221728,Dropout,1402943744,338568857
5167,Female,Rural,4610494637,Low,Low,5745162634,649278764,PhD,1125312256,2013401761
5168,Male,Urban,6826107596,High,Low,5549206873,6514170374,Postgraduate,1460865128,328436486
5169,Male,Rural,5154495163,High,Low,5257456876.257233,4923902581,Graduate,1187255888,3842528729
5170,Female,Rural,65975772,Middle,Low,4424838477,4491266131,Graduate,1319148557,4100022034
5171,Female,Urban,436194864,Low,Low,5656233684,6146426424,School,1074906093,30549704
5172,Female,Rural,4508101963,Low,Low,5156497746,2706296255,Dropout,1063379965,2635679314
5173,Male,Urban,7058309057,High,Moderate,4360497138,5253422131,Graduate,16354062,4469106981
5174,Male,Urban,684666158,Middle,Low,5510647437,6429027148,Dropout,1680895288,3398449989
5175,Male,Urban,5090494941,Low,Low,5610123314,6237159689,Postgraduate,1035298735,2835861037
5176,Male,Urban,7105127364,Low,Low,5635048061,6638947599,Graduate,1405029406,335488119
5177,Other,Urban,4032871493,Middle,Low,5660665389,7288234134,Diploma,1017348093,2884296674
5178,Male,Rural,4238645441,Middle,Low,5245898169,6015077967,School,1310326209,3659682283
5179,Female,Urban,6047659832,Low,Moderate,4622876044,3047432897,School,1847739775,4936572278
5180,Female,Urban,3396560214,Low,Low,5642349272,8497703976,Graduate,1078949018,1918456411
5181,Male,Rural,5438103041,Middle,Low,5257456876.257233,4150211869,Dropout,1096689778,2671894547
5182,Male,Urban,445927605,Middle,Low,5391461991,3334493129,Dropout,1555633323,2926923946
5183,Female,Rural,59016576,Middle,Low,5723616434,4835748018,School,2585098109,48447868
5184,Male,Urban,5152142907,Middle,Moderate,4715509415,4608317987,School,1493336695,4574864034
5185,Female,Rural,4445285802,Low,Low,5257456876.257233,4366417661,Diploma,163713474,2993350309
5186,Male,Urban,6241766596,Low,Moderate,4923130952,6124626566,Diploma,247761389,548534193
5187,Male,Urban,680825863,High,Low,5455160187,560923093,School,1359704959,3449614646
5188,Female,Rural,3223396109,Low,Low,5789806382,8797551536,Diploma,0907437036,1810443011
5189,Male,Urban,4059949424,Middle,Low,4960301881,4868201251,School,1426850197,4264545657
5190,Female,Rural,590757586,Low,Low,5574551406,6708261184,School,2303279675,4788319732
5191,Female,Rural,3228469334,Middle,Low,4846575504,517556075,School,0914892345,2026570399
5192,Female,Urban,7622689839,Low,Moderate,4798672558,3746801124,Dropout,2586407531,6021184054
5193,Male,Urban,6730050683,High,Moderate,4616401726,3240450926,Dropout,2327969991,4473381267
5194,Male,Rural,4617555806,Low,Low,4967825962,615901108,School,1427476951,2830493961
5195,Female,Rural,4491611262,Low,Low,4936111052,4552943316,School,0840450223,2657002179
5196,Female,Urban,7734769131,High,Low,5257456876.257233,8734206159,Graduate,1032966369,3252067413
5197,Female,Urban,3116538999,Low,Low,5257456876.257233,660948508,Graduate,1236166145,2410624996
5198,Male,Rural,5040696662,Low,Moderate,5257456876.257233,4020129956,Diploma,2422033333,4398755823
5199,Female,Urban,6735131806,Low,Low,5257456876.257233,6878763597,Graduate,2041743204,3934139188
5200,Male,Rural,5100996392,Low,Low,4994369103,6122144016,Dropout,1251649901,4067032025
5201,Male,Rural,1372178573,Middle,Low,5257456876.257233,7801247439,School,0787759225,1400246668
5202,Female,Rural,4591833564,Middle,Moderate,4992218827,6699969107,Diploma,187709317,5327464025
5203,Female,Urban,5997720724,High,Low,5295720635,5122085558,Diploma,2311292519,589092412
5204,Female,Rural,5364598674,Middle,Moderate,4839807644,7559106196,School,2875035291,5921010635
5205,Male,Rural,5128611173,Middle,Low,4673821114,3621406377,School,144400438,3221463904
5206,Female,Rural,448038081,Low,Low,5712241951,6770064476,Graduate,1406048069,2928242327
5207,Male,Urban,4344538214,Low,Low,5731987753,5610768273,Diploma,1383994495,3415847972
5208,Male,Urban,4891115339,Low,Low,5948977605,7004691409,Graduate,1946781972,3641670439
